q2;qualifyId
1:39.645;4718
1:39.657;4719
1:39.711;4720
1:31.673;4728
1:32.379;4729
1:31.727;4730
1:31.640;4731
1:32.273;4732
1:32.569;4733
1:32.588;4734
1:32.399;4735
1:32.295;4736
1:32.505;4737
1:32.617;4738
1:32.624;4739
1:32.656;4740
1:32.734;4741
1:33.119;4742
1:33.805;4743
1:34.821;4744
1:31.311;4752
1:30.998;4753
1:31.017;4754
1:31.150;4755
1:31.582;4756
1:31.343;4757
1:31.532;4758
1:31.809;4759
1:31.985;4760
1:32.180;4761
1:32.215;4762
1:32.560;4763
1:32.635;4764
1:33.043;4765
1:33.176;4766
1:33.546;4767
1:33.698;4768
1:21.095;4776
1:21.105;4777
1:20.578;4778
1:21.099;4779
1:20.262;4780
1:20.890;4781
1:21.243;4782
1:22.000;4783
1:21.852;4784
1:22.157;4785
1:22.256;4786
1:22.284;4787
1:22.435;4788
1:22.470;4789
1:22.684;4790
1:22.979;4791
2:03.317;4800
2:02.823;4801
2:03.302;4802
2:04.507;4803
2:03.723;4804
2:04.561;4805
2:04.452;4806
2:02.768;4807
2:04.625;4808
2:03.466;4809
2:04.692;4810
2:04.757;4811
2:05.150;4812
2:07.349;4813
2:07.777;4814
2:08.106;4815
2:08.354;4816
1:44.931;4823
1:45.651;4824
1:45.472;4825
1:46.829;4826
1:45.779;4827
1:45.955;4828
1:46.405;4829
1:46.043;4830
1:47.093;4831
1:47.486;4832
1:47.616;4833
1:48.082;4834
1:48.270;4835
1:48.634;4836
1:48.662;4837
1:49.862;4838
1:31.424;4847
1:31.434;4848
1:31.139;4849
1:31.909;4850
1:31.612;4851
1:31.576;4852
1:32.380;4853
1:32.116;4854
1:32.297;4855
1:32.245;4856
1:32.463;4857
1:32.746;4858
1:33.079;4859
1:33.224;4860
1:33.227;4861
1:33.427;4862
1:36.526;4871
1:37.285;4872
1:37.302;4873
1:37.292;4874
1:37.313;4875
1:37.352;4876
1:37.892;4877
1:38.186;4878
1:38.254;4879
1:38.219;4880
1:38.315;4881
1:38.354;4882
1:38.508;4883
1:38.775;4884
1:38.791;4885
1:39.189;4886
1:39.443;4887
1:24.657;4895
1:25.019;4896
1:25.282;4897
1:25.158;4898
1:25.299;4899
1:25.522;4900
1:25.555;4901
1:26.140;4902
1:26.161;4903
1:26.319;4904
1:26.319;4905
1:26.337;4906
1:26.503;4907
1:26.537;4908
1:26.651;4909
1:27.247;4910
1:27.562;4911
1:38.516;4919
1:38.434;4920
1:39.097;4921
1:38.821;4922
1:39.058;4923
1:39.623;4924
1:39.420;4925
1:40.554;4926
1:40.205;4927
1:40.414;4928
1:40.874;4929
1:40.919;4930
1:41.009;4931
1:41.079;4932
1:41.162;4933
1:41.240;4934
1:41.760;4935
1:12.446;4942
1:12.658;4943
1:12.820;4944
1:12.811;4945
1:12.870;4946
1:12.569;4947
1:13.291;4948
1:13.261;4949
1:13.300;4950
1:13.571;4951
1:13.584;4952
1:13.801;4953
1:13.804;4954
1:13.919;4955
1:14.053;4956
1:14.129;4957
1:14.182;4958
1:25.626;4966
1:25.663;4967
1:25.845;4968
1:25.571;4969
1:26.597;4970
1:25.982;4971
1:25.469;4972
1:26.206;4973
1:26.314;4974
1:26.319;4975
1:26.429;4976
1:26.494;4977
1:26.590;4978
1:26.663;4979
1:27.086;4980
1:27.497;4981
1:37.106;4990
1:36.928;4991
1:37.017;4992
1:37.375;4993
1:36.715;4994
1:37.419;4995
1:37.338;4996
1:36.996;4997
1:37.379;4998
1:37.477;4999
1:37.589;5000
1:37.731;5001
1:37.841;5002
1:37.877;5003
1:37.883;5004
1:37.890;5005
1:38.069;5006
1:35.725;5014
1:35.902;5015
1:35.794;5016
1:35.853;5017
1:35.921;5018
1:35.942;5019
1:35.700;5020
1:35.831;5021
1:35.982;5022
1:35.903;5023
1:36.031;5024
1:36.255;5025
1:36.283;5026
1:36.289;5027
1:36.317;5028
1:36.745;5029
1:36.956;5030
1:33.527;5038
1:33.209;5039
1:33.311;5040
1:33.416;5041
1:33.219;5042
1:33.556;5043
1:33.246;5044
1:33.660;5045
1:33.403;5046
1:33.510;5047
1:33.789;5048
1:33.806;5049
1:33.807;5050
1:33.912;5051
1:34.017;5052
1:36.132;5053
1:22.465;5062
1:22.105;5063
1:22.862;5064
1:22.667;5065
1:22.856;5066
1:22.773;5067
1:22.882;5068
1:22.884;5069
1:22.904;5070
1:22.897;5071
1:22.944;5072
1:22.977;5073
1:23.125;5074
1:23.177;5075
1:23.265;5076
1:23.442;5077
1:23.444;5078
1:15.062;5086
1:15.035;5087
1:15.022;5088
1:15.166;5089
1:15.219;5090
1:15.128;5091
1:14.911;5092
1:15.322;5093
1:15.026;5094
1:15.234;5095
1:15.421;5096
1:15.508;5097
1:15.536;5098
1:15.709;5099
1:15.718;5100
1:15.878;5101
1:16.885;5102
1:14.187;5109
1:14.371;5110
1:14.314;5111
1:14.479;5112
1:14.568;5113
1:14.641;5114
1:14.627;5115
1:14.639;5116
1:14.480;5117
1:14.680;5118
1:14.688;5119
1:14.734;5120
1:14.748;5121
1:15.078;5122
1:15.156;5123
1:15.170;5124
1:15.231;5125
1:38.530;5133
1:38.616;5134
1:38.570;5135
1:38.489;5136
1:38.531;5137
1:38.504;5138
1:38.703;5139
1:38.689;5140
1:38.563;5141
1:38.519;5142
1:38.707;5143
1:38.770;5144
1:38.780;5145
1:39.207;5146
1:39.358;5147
1:40.295;5148
1:40.358;5149
1:56.921;5156
1:55.898;5157
1:55.799;5158
1:56.931;5159
1:56.388;5160
1:56.469;5161
1:56.802;5162
1:54.897;5163
1:55.556;5164
1:56.388;5165
1:57.009;5166
1:57.071;5167
1:57.108;5168
1:57.132;5169
1:57.426;5170
1:57.719;5171
1:57.895;5172
1:38.521;5180
1:38.309;5181
1:39.382;5182
1:38.010;5183
1:39.467;5184
1:38.731;5185
1:38.659;5186
1:37.365;5187
1:39.703;5188
1:39.729;5189
1:39.789;5190
1:39.933;5191
1:39.985;5192
1:40.212;5193
1:40.574;5194
1:40.752;5195
1:41.551;5196
1:21.060;5204
1:21.657;5205
1:21.407;5206
1:21.618;5207
1:21.583;5208
1:21.598;5209
1:21.534;5210
1:21.504;5211
1:21.697;5212
1:21.653;5213
1:21.715;5214
1:21.813;5215
1:21.895;5216
1:21.895;5217
1:22.300;5218
1:22.380;5219
1:22.723;5220
1:47.654;5228
1:48.569;5229
1:48.780;5230
1:48.414;5231
1:47.980;5232
1:48.598;5233
1:48.546;5234
1:48.563;5235
1:48.714;5236
1:48.729;5237
1:48.792;5238
1:48.855;5239
1:49.081;5240
1:49.147;5241
1:49.354;5242
1:49.543;5243
1:50.088;5244
1:24.394;5252
1:24.255;5253
1:24.505;5254
1:24.345;5255
1:24.675;5256
1:24.687;5257
1:24.515;5258
1:24.742;5259
1:24.683;5260
1:24.242;5261
1:24.809;5262
1:24.820;5263
1:24.901;5264
1:25.042;5265
1:25.312;5266
1:25.408;5267
1:25.441;5268
1:46.665;5275
1:47.602;5276
1:46.791;5277
1:47.661;5278
1:47.567;5279
1:47.667;5280
1:47.513;5281
1:47.529;5282
1:47.823;5283
1:47.943;5284
1:47.975;5285
1:48.261;5286
1:48.344;5287
1:48.505;5288
1:48.774;5289
1:48.849;5290
1:31.501;5299
1:31.950;5300
1:31.772;5301
1:31.886;5302
1:31.988;5303
1:32.169;5304
1:31.833;5305
1:31.826;5306
1:32.121;5307
1:32.272;5308
1:32.293;5309
1:32.327;5310
1:32.469;5311
1:32.512;5312
1:32.625;5313
1:32.954;5314
1:33.368;5315
1:38.220;5323
1:37.767;5324
1:38.000;5325
1:37.987;5326
1:38.227;5327
1:38.253;5328
1:38.275;5329
1:38.428;5330
1:38.417;5331
1:38.436;5332
1:38.441;5333
1:38.460;5334
1:38.594;5335
1:38.643;5336
1:38.725;5337
1:39.084;5338
1:39.340;5339
1:25.435;5346
1:25.610;5347
1:25.816;5348
1:25.467;5349
1:25.834;5350
1:26.111;5351
1:26.101;5352
1:26.076;5353
1:25.983;5354
1:25.976;5355
1:26.136;5356
1:26.241;5357
1:26.331;5358
1:26.574;5359
1:26.777;5360
1:26.989;5361
1:27.219;5362
1:40.901;5370
1:41.277;5371
1:41.511;5372
1:41.907;5373
1:41.532;5374
1:41.873;5375
1:41.514;5376
1:41.698;5377
1:41.846;5378
1:41.620;5379
1:42.019;5380
1:42.084;5381
1:42.218;5382
1:42.289;5383
1:42.330;5384
1:42.606;5385
1:42.765;5386
1:35.796;5394
1:36.795;5395
1:36.298;5396
1:36.906;5397
1:37.404;5398
1:37.102;5399
1:36.549;5400
1:37.066;5401
1:37.123;5402
1:37.011;5403
1:37.604;5404
1:37.616;5405
1:37.665;5406
1:37.879;5407
1:38.206;5408
1:38.437;5409
1:38.501;5410
1:13.398;5418
1:13.515;5419
1:13.667;5420
1:13.209;5421
1:14.048;5422
1:13.698;5423
1:13.704;5424
1:13.856;5425
1:13.698;5426
1:13.848;5427
1:14.121;5428
1:14.219;5429
1:14.234;5430
1:14.334;5431
1:14.380;5432
1:14.574;5433
1:14.619;5434
1:36.745;5442
1:36.524;5443
1:36.625;5444
1:36.666;5445
1:36.691;5446
1:36.194;5447
1:37.517;5448
1:37.641;5449
1:36.901;5450
1:36.644;5451
1:38.067;5452
1:38.134;5453
1:38.778;5454
1:39.042;5455
1:39.900;5456
1:40.290;5457
1:37.245;5464
1:36.874;5465
1:36.877;5466
1:36.517;5467
1:36.449;5468
1:36.190;5469
1:36.640;5470
1:37.117;5471
1:36.834;5472
1:37.342;5473
1:37.636;5474
1:38.125;5475
1:38.822;5476
1:39.221;5477
1:44.509;5478
1:35.078;5486
1:35.659;5487
1:35.148;5488
1:35.537;5489
1:35.403;5490
1:36.065;5491
1:36.258;5492
1:35.784;5493
1:35.343;5494
1:36.261;5495
1:36.287;5496
1:36.314;5497
1:36.405;5498
1:36.679;5499
1:37.139;5500
1:37.199;5501
1:32.867;5508
1:32.746;5509
1:33.316;5510
1:33.346;5511
1:33.098;5512
1:33.358;5513
1:33.335;5514
1:33.378;5515
1:33.146;5516
1:33.702;5517
1:33.762;5518
1:33.914;5519
1:33.974;5520
1:33.976;5521
1:34.105;5522
1:34.284;5523
1:21.776;5530
1:21.001;5531
1:21.602;5532
1:21.676;5533
1:21.646;5534
1:21.978;5535
1:21.998;5536
1:21.718;5537
1:21.790;5538
1:22.019;5539
1:22.127;5540
1:22.166;5541
1:22.346;5542
1:22.355;5543
1:22.389;5544
1:22.793;5545
1:16.135;5552
1:16.265;5553
1:15.988;5554
1:17.322;5555
1:16.040;5556
1:16.510;5557
1:17.748;5558
1:17.261;5559
1:17.420;5560
1:17.623;5561
1:18.331;5562
1:18.344;5563
1:18.603;5564
1:19.077;5565
1:19.408;5566
1:21.688;5567
1:28.166;5574
1:27.649;5575
1:28.419;5576
1:28.420;5577
1:28.145;5578
1:28.788;5579
1:28.527;5580
1:28.799;5581
1:28.667;5582
1:29.359;5583
1:29.435;5584
1:29.761;5585
1:29.917;5586
1:30.068;5587
1:30.315;5588
1:30.354;5589
1:31.224;5596
1:31.028;5597
1:30.990;5598
1:31.002;5599
1:31.291;5600
1:31.182;5601
1:31.097;5602
1:31.530;5603
1:31.592;5604
1:31.387;5605
1:31.649;5606
1:31.779;5607
1:31.785;5608
1:32.082;5609
1:32.211;5610
1:32.359;5611
1:30.152;5618
1:29.992;5619
1:30.217;5620
1:29.852;5621
1:30.005;5622
1:30.223;5623
1:29.825;5624
1:29.962;5625
1:30.269;5626
1:30.231;5627
1:30.326;5628
1:30.697;5629
1:30.933;5630
1:31.010;5631
1:31.010;5632
1:31.104;5633
1:19.862;5640
1:19.992;5641
1:20.101;5642
1:19.778;5643
1:20.183;5644
1:20.243;5645
1:20.460;5646
1:20.527;5647
1:20.545;5648
1:20.503;5649
1:20.569;5650
1:20.580;5651
1:20.777;5652
1:21.029;5653
1:21.133;5654
1:21.219;5655
1:49.067;5662
1:48.646;5663
1:48.641;5664
1:48.552;5665
1:48.925;5666
1:48.641;5667
1:48.649;5668
1:48.296;5669
1:48.309;5670
1:49.020;5671
1:49.088;5672
1:49.103;5673
1:49.304;5674
1:52.036;5675
1:52.563;5676
1:52.762;5677
1:23.977;5684
1:24.263;5685
1:24.305;5686
1:24.479;5687
1:24.227;5688
1:24.393;5689
1:24.290;5690
1:24.592;5691
1:24.563;5692
1:24.575;5693
1:24.610;5694
1:24.803;5695
1:24.848;5696
1:24.932;5697
1:25.011;5698
1:25.077;5699
1:42.905;5706
1:43.892;5707
1:43.957;5708
1:43.272;5709
1:43.920;5710
1:44.376;5711
1:44.153;5712
1:44.497;5713
1:44.407;5714
1:44.245;5715
1:44.555;5716
1:44.588;5717
1:44.658;5718
1:44.752;5719
1:45.185;5720
1:45.388;5721
1:37.569;5728
1:37.824;5729
1:37.840;5730
1:38.076;5731
1:38.031;5732
1:37.978;5733
1:38.295;5734
1:37.913;5735
1:38.327;5736
1:38.181;5737
1:38.362;5738
1:38.365;5739
1:38.417;5740
1:38.431;5741
1:38.718;5742
1:38.781;5743
1:31.513;5750
1:31.290;5751
1:31.636;5752
1:31.565;5753
1:31.668;5754
1:31.764;5755
1:31.848;5756
1:31.828;5757
1:31.662;5758
1:31.838;5759
1:31.989;5760
1:31.992;5761
1:32.013;5762
1:32.063;5763
1:32.093;5764
1:32.485;5765
1:24.568;5772
1:25.304;5773
1:25.259;5774
1:25.097;5775
1:25.389;5776
1:25.191;5777
1:25.339;5778
1:24.885;5779
1:25.365;5780
1:25.458;5781
1:25.519;5782
1:25.711;5783
1:25.740;5784
1:25.798;5785
1:26.134;5786
1:26.366;5787
1:40.575;5794
1:40.781;5795
1:40.473;5796
1:40.477;5797
1:40.971;5798
1:40.931;5799
1:40.948;5800
1:40.989;5801
1:40.812;5802
1:40.852;5803
1:41.093;5804
1:41.133;5805
1:41.200;5806
1:41.279;5807
1:41.395;5808
1:41.447;5809
1:37.065;5816
1:37.312;5817
1:37.523;5818
1:37.828;5819
1:37.854;5820
1:37.368;5821
1:38.040;5822
1:38.078;5823
1:37.439;5824
1:38.031;5825
1:38.131;5826
1:38.139;5827
1:38.217;5828
1:38.364;5829
1:38.592;5830
1:38.696;5831
1:26.420;5838
1:26.626;5839
1:26.590;5840
1:26.963;5841
1:26.698;5842
1:26.161;5843
1:27.078;5844
1:27.363;5845
1:27.049;5846
1:27.441;5847
1:27.456;5848
1:27.798;5849
1:27.954;5850
1:28.269;5851
1:28.308;5852
1:28.586;5853
1:42.890;5860
1:42.295;5861
1:42.264;5862
1:43.247;5863
1:42.805;5864
1:43.849;5865
1:43.658;5866
1:44.331;5867
1:44.242;5868
1:43.852;5869
1:44.437;5870
1:44.494;5871
1:44.688;5872
1:45.655;5873
1:45.867;5874
1:47.293;5875
1:59.041;5882
1:59.399;5883
1:59.445;5884
2:01.356;5885
2:00.147;5886
2:01.532;5887
2:00.839;5888
2:02.094;5889
2:02.096;5890
2:01.810;5891
2:02.351;5892
2:02.369;5893
2:02.460;5894
2:02.511;5895
2:02.756;5896
2:02.885;5897
1:33.708;5904
1:33.872;5905
1:34.592;5906
1:34.842;5907
1:34.747;5908
1:34.925;5909
1:34.714;5910
1:34.842;5911
1:34.904;5912
1:34.723;5913
1:34.985;5914
1:35.116;5915
1:35.145;5916
1:35.286;5917
1:35.891;5918
1:35.908;5919
1:22.914;5926
1:23.172;5927
1:23.031;5928
1:23.342;5929
1:23.387;5930
1:23.681;5931
1:23.741;5932
1:23.671;5933
1:23.335;5934
1:24.157;5935
1:24.163;5936
1:24.209;5937
1:24.648;5938
1:24.726;5939
1:24.845;5940
1:24.932;5941
1:25.065;5942
1:54.029;5950
1:55.302;5951
1:54.499;5952
1:55.294;5953
1:55.765;5954
1:56.757;5955
1:56.253;5956
1:56.847;5957
1:56.584;5958
1:56.407;5959
1:56.860;5960
1:56.963;5961
1:57.289;5962
1:57.393;5963
1:57.675;5964
1:58.264;5965
1:26.210;5972
1:26.088;5973
1:26.613;5974
1:27.563;5975
1:27.258;5976
1:27.335;5977
1:27.602;5978
1:27.570;5979
1:27.016;5980
1:27.052;5981
1:27.685;5982
1:28.002;5983
1:28.039;5984
1:28.280;5985
1:16.465;5994
1:16.354;5995
1:17.233;5996
1:17.074;5997
1:17.200;5998
1:17.398;5999
1:17.657;6000
1:17.609;6001
1:17.594;6002
1:17.755;6003
1:17.846;6004
1:17.988;6005
1:18.082;6006
1:18.196;6007
1:18.356;6008
1:15.289;6016
1:15.054;6017
1:16.109;6018
1:15.806;6019
1:15.773;6020
1:15.897;6021
1:16.131;6022
1:16.255;6023
1:16.214;6024
1:16.245;6025
1:16.300;6026
1:16.310;6027
1:16.472;6028
1:16.687;6029
1:16.713;6030
1:17.314;6031
1:09.239;6038
1:09.096;6039
1:08.974;6040
1:09.479;6041
1:09.638;6042
1:09.473;6043
1:09.490;6044
1:09.657;6045
1:09.092;6046
1:09.624;6047
1:09.754;6048
1:09.780;6049
1:09.801;6050
1:09.939;6051
1:10.073;6052
1:10.642;6053
1:35.179;6060
1:36.410;6061
1:36.579;6062
1:37.112;6063
1:37.370;6064
1:34.870;6065
1:37.350;6066
1:38.166;6067
1:36.813;6068
1:37.800;6069
1:38.496;6070
1:38.709;6071
1:39.800;6072
1:40.912;6073
1:44.018;6074
1:17.109;6082
1:17.353;6083
1:17.370;6084
1:17.788;6085
1:17.855;6086
1:17.646;6087
1:17.866;6088
1:18.103;6089
1:18.017;6090
1:18.161;6091
1:18.193;6092
1:18.273;6093
1:18.285;6094
1:18.787;6095
1:18.983;6096
1:23.310;6104
1:23.606;6105
1:23.776;6106
1:23.676;6107
1:24.249;6108
1:24.030;6109
1:24.502;6110
1:24.637;6111
1:24.647;6112
1:24.585;6113
1:24.706;6114
1:25.136;6115
1:25.211;6116
1:25.260;6117
1:25.337;6118
1:27.419;6119
2:06.723;6126
2:06.609;6127
2:08.868;6128
2:08.450;6129
2:08.989;6130
2:08.451;6131
2:08.901;6132
2:08.646;6133
2:08.833;6134
2:09.272;6135
2:09.377;6136
2:09.805;6137
2:10.084;6138
2:10.238;6139
2:11.087;6140
2:12.470;6141
1:24.560;6148
1:24.600;6149
1:24.858;6150
1:25.046;6151
1:25.973;6152
1:25.630;6153
1:25.525;6154
1:25.769;6155
1:25.946;6156
1:25.863;6157
1:26.070;6158
1:26.110;6159
1:26.157;6160
1:26.279;6161
1:26.588;6162
1:26.692;6163
1:46.287;6170
1:45.825;6171
1:46.493;6172
1:46.586;6173
1:46.328;6174
1:46.472;6175
1:46.359;6176
1:46.622;6177
1:46.700;6178
1:46.926;6179
1:46.943;6180
1:46.989;6181
1:47.308;6182
1:47.333;6183
1:47.575;6184
1:47.812;6185
1:32.950;6192
1:32.982;6193
1:33.443;6194
1:33.551;6195
1:33.675;6196
1:34.466;6197
1:34.229;6198
1:34.648;6199
1:34.784;6200
1:34.771;6201
1:34.984;6202
1:35.089;6203
1:35.092;6204
1:35.099;6205
1:35.364;6206
1:35.681;6207
1:38.338;6214
1:38.606;6215
1:38.971;6216
1:39.381;6217
1:39.296;6218
1:39.022;6219
1:39.666;6220
1:39.786;6221
1:39.838;6222
1:39.929;6223
1:40.052;6224
1:40.058;6225
1:40.163;6226
1:40.536;6227
1:40.984;6228
1:41.397;6229
1:36.290;6235
1:37.287;6236
1:37.499;6237
1:37.347;6238
1:37.873;6239
1:38.010;6240
1:38.024;6241
1:38.047;6242
1:38.263;6243
1:38.378;6244
1:38.467;6245
1:38.554;6246
1:38.598;6247
1:38.699;6248
1:10.303;6253
1:10.712;6254
1:10.343;6255
1:10.421;6256
1:11.127;6257
1:11.129;6258
1:11.211;6259
1:11.215;6260
1:11.208;6261
1:11.188;6262
1:11.591;6263
1:11.976;6264
1:12.099;6265
1:43.074;6303
1:42.384;6302
1:42.239;6301
1:42.207;6300
1:42.198;6299
1:41.940;6298
1:42.168;6297
1:41.875;6296
1:42.082;6295
1:41.144;6294
1:41.376;6293
1:40.920;6292
1:41.459;6291
1:26.894;6309
1:27.097;6310
1:27.895;6311
1:27.742;6312
1:27.807;6313
1:27.796;6314
1:28.679;6315
1:28.601;6316
1:28.589;6317
1:28.726;6318
1:28.800;6319
1:28.868;6320
1:29.070;6321
1:29.208;6322
1:29.209;6323
1:41.517;6327
1:39.632;6328
1:39.377;6329
1:41.085;6330
1:41.665;6331
1:41.430;6332
1:41.230;6333
1:41.209;6334
1:40.650;6335
1:41.748;6336
1:42.173;6337
1:42.198;6338
1:43.023;6339
1:43.469;6340
1:43.701;6341
1:36.423;6346
1:36.747;6347
1:36.957;6348
1:37.357;6349
1:37.763;6350
1:37.109;6351
1:37.939;6352
1:38.063;6353
1:38.017;6354
1:38.127;6355
1:38.134;6356
1:38.209;6357
1:38.393;6358
1:38.538;6359
1:39.290;6360
1:32.669;6366
1:33.623;6367
1:33.878;6368
1:33.540;6369
1:33.897;6370
1:33.551;6371
1:34.403;6372
1:34.613;6373
1:34.641;6374
1:34.123;6375
1:34.704;6376
1:34.737;6377
1:35.034;6378
1:35.039;6379
1:35.103;6380
1:25.166;6385
1:25.740;6386
1:26.167;6387
1:26.197;6388
1:26.475;6389
1:26.441;6390
1:26.016;6391
1:26.889;6392
1:26.147;6393
1:26.692;6394
1:27.375;6395
1:27.450;6396
1:27.760;6397
1:27.854;6398
1:28.005;6399
1:15.864;6405
1:15.471;6406
1:16.181;6407
1:16.706;6408
1:16.453;6409
1:16.440;6410
1:16.999;6411
1:16.762;6412
1:16.775;6413
1:16.546;6414
1:17.007;6415
1:17.093;6416
1:17.193;6417
1:17.278;6418
1:26.632;6419
1:14.661;6425
1:14.673;6426
1:15.348;6427
1:15.506;6428
1:15.187;6429
1:15.622;6430
1:15.706;6431
1:15.891;6432
1:16.006;6433
1:15.974;6434
1:16.042;6435
1:16.245;6436
1:16.262;6437
1:16.276;6438
1:16.620;6439
1:09.062;6444
1:08.634;6445
1:09.392;6446
1:09.719;6447
1:09.604;6448
1:09.598;6449
1:09.631;6450
1:10.187;6451
1:09.652;6452
1:09.920;6453
1:10.374;6454
1:10.426;6455
1:10.465;6456
1:10.482;6457
1:10.736;6458
1:33.068;6464
1:32.737;6465
1:33.707;6466
1:33.020;6467
1:33.911;6468
1:33.641;6469
1:33.520;6470
1:34.071;6471
1:33.693;6472
1:33.749;6473
1:34.268;6474
1:34.430;6475
1:34.502;6476
1:34.511;6477
1:34.868;6478
1:22.285;6484
1:22.775;6485
1:23.168;6486
1:23.230;6487
1:23.460;6488
1:23.555;6489
1:23.597;6490
1:23.598;6491
1:23.781;6492
1:23.805;6493
1:23.826;6494
1:23.869;6495
1:24.461;6496
1:24.609;6497
1:48.024;6504
1:47.955;6505
1:49.044;6506
1:48.981;6507
1:48.792;6508
1:49.042;6509
1:48.806;6510
1:48.956;6511
1:48.761;6512
1:49.065;6513
1:49.121;6514
1:49.228;6515
1:49.586;6516
1:23.383;6524
1:23.757;6525
1:23.577;6526
1:23.864;6527
1:23.983;6528
1:24.313;6529
1:24.379;6530
1:24.448;6531
1:24.510;6532
1:24.457;6533
1:24.525;6534
1:24.898;6535
1:25.618;6536
1:25.796;6537
1:44.743;6544
1:45.291;6545
1:45.140;6546
1:44.979;6547
1:45.650;6548
1:45.653;6549
1:45.887;6550
1:45.635;6551
1:45.701;6552
1:45.805;6553
1:46.305;6554
1:46.328;6555
1:46.385;6556
1:46.894;6557
1:47.019;6558
1:32.632;6564
1:32.789;6565
1:33.416;6566
1:33.844;6567
1:33.377;6568
1:33.361;6569
1:34.153;6570
1:34.278;6571
1:34.174;6572
1:34.201;6573
1:34.390;6574
1:34.453;6575
1:34.497;6576
1:34.785;6577
1:37.500;6584
1:37.672;6585
1:38.194;6586
1:38.402;6587
1:38.224;6588
1:38.727;6589
1:38.914;6590
1:38.754;6591
1:39.119;6592
1:39.005;6593
1:39.214;6594
1:39.323;6595
1:39.763;6596
1:39.811;6597
1:39.895;6598
1:56.824;6603
1:56.929;6604
1:57.969;6605
1:58.434;6606
1:58.596;6607
1:59.210;6608
1:59.333;6609
1:59.703;6610
1:59.999;6611
2:00.199;6612
2:00.265;6613
2:00.334;6614
2:00.595;6615
2:01.193;6616
2:01.604;6617
1:20.053;6623
1:19.829;6624
1:20.045;6625
1:20.490;6626
1:20.783;6627
1:20.458;6628
1:20.642;6629
1:20.894;6630
1:20.669;6631
1:20.935;6632
1:20.942;6633
1:21.038;6634
1:21.261;6635
1:21.544;6636
1:22.494;6637
1:12.213;6643
1:11.665;6644
1:11.928;6645
1:12.374;6646
1:12.243;6647
1:12.485;6648
1:12.527;6649
1:12.858;6650
1:12.825;6651
1:12.712;6652
1:12.989;6653
1:13.045;6654
1:13.147;6655
1:13.233;6656
1:13.913;6657
1:40.979;6663
1:40.758;6664
1:41.612;6665
1:41.560;6666
1:41.830;6667
1:41.868;6668
1:41.925;6669
1:42.349;6670
1:42.328;6671
1:42.482;6672
1:42.521;6673
1:42.668;6674
1:42.807;6675
1:43.614;6676
1:24.605;6683
1:24.796;6684
1:25.257;6685
1:25.615;6686
1:25.615;6687
1:25.644;6688
1:25.384;6689
1:25.599;6690
1:25.753;6691
1:25.865;6692
1:25.961;6693
1:26.125;6694
1:26.304;6695
1:27.601;6696
1:27.742;6697
1:30.039;6705
1:30.535;6706
1:30.409;6707
1:30.559;6708
1:31.122;6709
1:30.931;6710
1:31.374;6711
1:31.604;6712
1:31.756;6713
1:31.772;6714
1:31.816;6715
1:31.934;6716
1:31.945;6717
1:31.998;6718
1:32.241;6719
1:36.240;6727
1:36.815;6728
1:36.118;6729
1:36.183;6730
1:36.831;6731
1:36.948;6732
1:37.149;6733
1:37.204;6734
1:37.265;6735
1:37.333;6736
1:37.347;6737
1:38.826;6738
1:39.093;6739
1:39.830;6740
1:40.742;6741
1:42.430;6742
1:35.337;6749
1:36.623;6750
1:37.140;6751
1:36.741;6752
1:37.230;6753
1:37.569;6754
1:37.282;6755
1:37.606;6756
1:37.510;6757
1:35.820;6758
1:37.652;6759
1:37.701;6760
1:37.771;6761
1:37.807;6762
1:38.055;6763
1:38.115;6764
1:22.159;6771
1:22.759;6772
1:23.585;6773
1:23.178;6774
1:23.504;6775
1:23.688;6776
1:24.023;6777
1:24.077;6778
1:24.003;6779
1:24.192;6780
1:24.203;6781
1:24.348;6782
1:24.445;6783
1:24.480;6784
1:24.625;6785
1:24.778;6786
1:14.357;6793
1:14.043;6794
1:14.056;6795
1:14.318;6796
1:14.989;6797
1:14.789;6798
1:14.805;6799
1:14.937;6800
1:14.794;6801
1:15.107;6802
1:15.273;6803
1:15.293;6804
1:15.352;6805
1:15.385;6806
1:15.571;6807
1:16.058;6808
1:13.076;6815
1:13.094;6816
1:13.857;6817
1:13.540;6818
1:13.793;6819
1:13.849;6820
1:13.791;6821
1:13.864;6822
1:14.166;6823
1:14.260;6824
1:14.317;6825
1:14.437;6826
1:14.457;6827
1:14.571;6828
1:14.803;6829
1:21.956;6830
1:42.520;6836
1:43.939;6837
1:44.141;6838
1:44.461;6839
1:44.533;6840
1:44.696;6841
1:44.687;6842
1:44.477;6843
1:44.387;6844
1:43.526;6845
1:44.755;6846
1:44.824;6847
1:45.000;6848
1:45.270;6849
1:45.349;6850
1:46.048;6851
1:06.228;6858
1:06.403;6859
1:07.257;6860
1:06.602;6861
1:07.572;6862
1:06.940;6863
1:06.840;6864
1:06.911;6865
1:06.866;6866
1:07.145;6867
1:07.578;6868
1:07.700;6869
1:07.850;6870
1:08.154;6871
1:29.243;6880
1:29.970;6881
1:30.697;6882
1:31.319;6883
1:31.385;6884
1:30.711;6885
1:31.478;6886
1:31.708;6887
1:31.770;6888
1:31.740;6889
1:31.875;6890
1:32.002;6891
1:32.050;6892
1:32.241;6893
1:32.306;6894
1:37.060;6895
1:22.806;6901
