q1;qualifyId
1:26.644;369
1:26.697;370
1:26.895;371
1:26.674;372
1:26.696;373
1:27.270;374
1:26.978;375
1:27.014;376
1:27.328;377
1:27.365;378
1:26.986;379
1:27.596;380
1:27.529;381
1:27.540;382
1:27.479;383
1:26.712;384
1:27.679;385
1:28.305;386
1:28.579;387
1:29.267;388
1:29.339;389
1:31.932;390
1:35.340;391
1:34.942;392
1:35.138;393
1:35.028;394
1:35.617;395
1:35.755;396
1:35.294;397
1:35.666;398
1:35.736;399
1:35.727;400
1:36.092;401
1:35.879;402
1:35.730;403
1:36.430;404
1:35.913;405
1:36.140;406
1:36.578;407
1:36.816;408
1:36.827;409
1:37.326;410
1:38.279;411
1:38.415;412
1:32.443;413
1:32.580;414
1:33.161;415
1:33.049;416
1:33.164;417
1:33.348;418
1:33.556;419
1:33.496;420
1:33.218;421
1:33.349;422
1:33.759;423
1:33.467;424
1:33.299;425
1:33.923;426
1:33.776;427
1:33.967;428
1:33.984;429
1:34.024;430
1:34.333;431
1:35.280;432
1:35.341;433
1:35.533;434
1:21.375;435
1:21.609;436
1:21.802;437
1:21.120;438
1:21.941;439
1:22.501;440
1:21.625;441
1:21.790;442
1:22.491;443
1:22.064;444
1:21.943;445
1:22.502;446
1:22.090;447
1:22.503;448
1:22.295;449
1:22.508;450
1:22.666;451
1:22.769;452
1:23.398;453
1:23.811;454
1:23.990;455
1:16.059;457
1:15.685;458
1:16.786;459
1:17.596;460
1:16.870;461
1:17.816;462
1:17.385;463
1:17.584;464
1:17.244;465
1:17.297;466
1:17.874;467
1:16.720;468
1:17.204;469
1:17.686;470
1:17.836;471
1:16.251;472
1:18.250;473
1:18.390;474
1:18.418;475
1:18.539;476
1:18.554;477
1:16.576;479
1:16.562;480
1:17.006;481
1:16.468;482
1:16.756;483
1:17.315;484
1:17.016;485
1:17.267;486
1:16.805;487
1:17.324;488
1:17.490;489
1:17.541;490
1:17.011;491
1:17.436;492
1:17.522;493
1:17.433;494
1:17.542;495
1:17.634;496
1:18.089;497
1:18.536;498
1:19.196;499
1:17.806;500
1:12.563;501
1:12.416;502
1:12.731;503
1:12.732;504
1:12.543;505
1:12.998;506
1:12.711;507
1:13.186;508
1:13.425;509
1:13.168;510
1:13.424;511
1:12.851;512
1:13.306;513
1:13.128;514
1:13.203;515
1:13.164;516
1:13.441;517
1:13.477;518
1:13.484;519
1:13.712;520
1:14.122;521
1:14.597;522
1:15.303;523
1:14.805;524
1:14.872;525
1:15.778;526
1:16.047;527
1:15.524;528
1:15.783;529
1:16.118;530
1:16.092;531
1:15.322;532
1:15.760;533
1:16.113;534
1:16.140;535
1:15.746;536
1:15.980;537
1:15.915;538
1:16.142;539
1:16.241;540
1:16.366;541
1:17.826;542
1:17.915;543
1:16.244;544
1:19.885;545
1:19.753;546
1:19.330;547
1:19.790;548
1:20.294;549
1:20.513;550
1:20.570;551
1:20.842;552
1:20.534;553
1:21.150;554
1:20.583;555
1:21.154;556
1:20.830;557
1:21.169;558
1:20.834;559
1:21.160;560
1:21.219;561
1:21.335;562
1:21.448;563
1:22.019;564
1:22.045;565
1:22.586;566
1:31.522;567
1:31.074;568
1:31.447;569
1:31.889;570
1:31.961;571
1:32.629;572
1:32.594;573
1:32.381;574
1:32.446;575
1:31.587;576
1:32.117;577
1:32.173;578
1:32.378;579
1:32.674;580
1:32.793;581
1:32.678;582
1:32.983;583
1:33.038;584
1:33.148;585
1:33.151;586
1:34.500;587
1:35.940;588
1:20.425;589
1:19.570;590
1:20.751;591
1:20.435;592
1:20.547;593
1:20.449;594
1:20.366;595
1:21.645;596
1:20.481;597
1:20.794;598
1:21.291;599
1:20.285;600
1:21.243;601
1:20.408;602
1:21.018;603
1:21.730;604
1:21.737;605
1:21.877;606
1:22.143;607
1:22.177;608
1:22.737;609
1:23.774;610
1:27.488;611
1:27.513;612
1:27.294;613
1:27.328;614
1:27.997;615
1:28.099;616
1:28.127;617
1:28.275;618
1:28.318;619
1:28.313;620
1:28.304;621
1:28.500;622
1:28.395;623
1:28.360;624
1:28.798;625
1:28.809;626
1:28.953;627
1:29.408;628
1:29.861;629
1:31.479;630
1:28.373;631
1:28.792;632
1:21.718;633
1:21.956;634
1:22.309;635
1:23.107;636
1:22.673;637
1:23.088;638
1:23.505;639
1:23.333;640
1:23.724;641
1:23.639;642
1:23.575;643
1:23.474;644
1:23.739;645
1:23.646;646
1:23.559;647
1:23.578;648
1:23.749;649
1:23.787;650
1:23.886;651
1:24.019;652
1:24.699;653
1:25.084;654
1:46.242;655
1:46.060;656
1:46.058;657
1:46.437;658
1:46.950;659
1:46.923;660
1:47.084;661
1:47.143;662
1:46.971;663
1:47.300;664
1:47.340;665
1:47.474;666
1:47.576;667
1:46.707;668
1:47.522;669
1:47.581;670
1:47.954;671
1:47.980;672
1:48.044;673
1:48.199;674
1:49.557;675
1:47.143;676
1:25.489;677
1:25.379;678
1:25.390;679
1:25.359;680
1:25.971;681
1:26.614;682
1:25.970;683
1:26.025;684
1:26.300;685
1:26.909;686
1:27.223;687
1:26.904;688
1:26.711;689
1:27.234;690
1:27.191;691
1:26.579;692
1:27.323;693
1:27.454;694
1:27.564;695
1:28.628;696
1:28.762;697
1:29.668;698
1:35.798;699
1:35.692;700
1:35.792;701
1:35.809;702
1:36.930;703
1:37.135;704
1:37.199;705
1:36.737;706
1:36.309;707
1:37.092;708
1:37.047;709
1:37.209;710
1:37.225;711
1:37.203;712
1:37.144;713
1:37.251;714
1:37.006;715
1:37.290;716
1:37.456;717
1:38.218;718
1:38.668;719
1:39.336;720
1:12.303;721
1:13.033;722
1:13.016;723
1:12.895;724
1:13.081;725
1:13.472;726
1:13.085;727
1:13.470;728
1:13.264;729
1:13.707;730
1:13.661;731
1:13.482;732
1:13.853;733
1:13.607;734
1:13.767;735
1:14.054;736
1:14.078;737
1:14.098;738
1:14.417;739
1:14.596;740
1:15.217;741
1:15.487;742
1:33.310;743
1:33.579;744
1:32.603;745
1:32.433;746
1:33.233;747
1:33.922;748
1:33.454;749
1:34.308;750
1:32.934;751
1:33.374;752
1:33.882;753
1:32.945;754
1:33.678;755
1:33.987;756
1:34.439;757
1:33.995;758
1:34.702;759
1:35.724;760
1:35.900;761
1:37.411;762
1:40.270;763
1:35.488;765
1:35.023;766
1:35.105;767
1:35.810;768
1:35.252;769
1:34.536;770
1:34.667;771
1:35.514;772
1:35.171;773
1:35.214;774
1:34.839;775
1:35.526;776
1:35.517;777
1:35.391;778
1:35.588;779
1:35.091;780
1:36.297;781
1:36.581;782
1:37.426;783
1:37.819;784
1:39.011;785
1:40.720;786
1:28.081;787
1:27.765;788
1:28.569;789
1:27.193;790
1:27.079;791
1:28.007;792
1:27.669;793
1:27.796;794
1:28.460;795
1:27.748;796
1:28.228;797
1:28.408;798
1:28.999;799
1:28.757;800
1:28.351;801
1:28.868;802
1:29.943;803
1:30.226;804
1:30.426;805
1:30.709;806
1:32.279;807
1:36.164;808
1:24.598;809
1:24.480;810
1:24.727;811
1:24.884;812
1:23.536;813
1:24.370;814
1:24.960;815
1:24.259;816
1:24.446;817
1:24.992;818
1:24.434;819
1:25.081;820
1:24.495;821
1:24.849;822
1:25.410;823
1:24.879;824
1:25.410;825
1:25.437;826
1:26.820;827
1:27.088;828
1:27.609;829
1:29.282;830
1:31.138;831
1:31.235;832
1:31.921;833
1:31.671;834
1:31.263;835
1:31.420;836
1:31.809;837
1:31.545;838
1:31.774;839
1:31.712;840
1:31.470;841
1:32.053;842
1:31.574;843
1:31.742;844
1:31.457;845
1:32.651;846
1:32.901;847
1:32.936;848
1:32.992;849
1:33.658;850
1:35.239;851
1:46.505;852
1:15.816;853
1:16.046;854
1:16.049;855
1:16.359;856
1:16.266;857
1:16.234;858
1:16.174;859
1:16.054;860
1:16.613;861
1:16.322;862
1:16.685;863
1:16.195;864
1:17.213;865
1:16.066;866
1:16.627;867
1:17.105;868
1:17.361;869
1:17.702;870
1:18.024;871
1:18.920;872
1:20.763;873
1:14.232;875
1:14.305;876
1:13.887;877
1:14.483;878
1:14.766;879
1:14.883;880
1:15.090;881
1:14.888;882
1:14.614;883
1:14.412;884
1:14.489;885
1:15.314;886
1:15.085;887
1:15.316;888
1:15.324;889
1:15.598;890
1:15.993;891
1:16.236;892
1:17.276;893
1:17.502;894
1:21.018;897
1:21.648;898
1:22.096;899
1:21.647;900
1:22.411;901
1:22.965;902
1:22.886;903
1:22.169;904
1:21.670;905
1:21.637;906
1:22.424;907
1:23.083;908
1:22.685;909
1:22.773;910
1:22.541;911
1:22.860;912
1:23.129;913
1:23.210;914
1:23.247;915
1:26.158;916
1:26.316;917
1:15.350;919
1:15.917;920
1:15.376;921
1:16.455;922
1:15.716;923
1:16.404;924
1:16.251;925
1:16.594;926
1:16.735;927
1:16.259;928
1:16.493;929
1:16.585;930
1:15.906;931
1:16.702;932
1:16.581;933
1:16.514;934
1:16.985;935
1:17.016;936
1:17.121;937
1:17.140;938
1:19.088;939
1:19.152;940
1:11.588;941
1:11.088;942
1:12.287;943
1:12.156;944
1:12.416;945
1:12.114;946
1:12.238;947
1:11.879;948
1:12.777;949
1:11.891;950
1:12.477;951
1:12.935;952
1:13.167;953
1:12.711;954
1:12.627;955
1:12.773;956
1:13.180;957
1:13.496;958
1:13.506;959
1:13.787;960
1:14.041;961
1:16.036;962
1:15.865;963
1:16.277;964
1:16.328;965
1:15.550;966
1:15.949;967
1:16.154;968
1:16.825;969
1:16.679;970
1:16.534;971
1:16.350;972
1:16.531;973
1:16.686;974
1:16.921;975
1:17.022;976
1:17.117;977
1:16.962;978
1:17.164;979
1:17.304;980
1:17.495;981
1:17.589;982
1:18.637;983
1:18.845;984
1:15.214;985
1:14.904;986
1:14.412;987
1:15.869;988
1:15.916;989
1:15.757;990
1:15.518;991
1:15.789;992
1:15.655;993
1:15.836;994
1:15.719;995
1:15.816;996
1:15.430;997
1:16.281;998
1:16.183;999
1:16.234;1000
1:16.399;1001
1:17.093;1002
1:17.185;1003
1:17.836;1004
1:20.444;1005
1:20.080;1007
1:19.742;1008
1:21.141;1009
1:20.820;1010
1:21.288;1011
1:21.335;1012
1:21.112;1013
1:21.370;1014
1:21.434;1015
1:20.891;1016
1:21.437;1017
1:21.440;1018
1:21.163;1019
1:22.027;1020
1:21.792;1021
1:22.009;1022
1:22.068;1023
1:22.084;1024
1:22.317;1025
1:22.967;1026
1:23.146;1027
1:24.016;1028
1:27.306;1029
1:27.385;1030
1:27.861;1031
1:28.175;1032
1:27.668;1033
1:28.200;1034
1:28.222;1035
1:28.236;1036
1:28.212;1037
1:28.307;1038
1:28.271;1039
1:28.403;1040
1:28.549;1041
1:28.411;1042
1:28.889;1043
1:29.021;1044
1:29.136;1045
1:29.158;1046
1:29.250;1047
1:29.901;1048
1:30.607;1049
1:30.850;1050
1:21.994;1051
1:21.711;1052
1:21.764;1053
1:22.028;1054
1:22.512;1055
1:22.437;1056
1:22.422;1057
1:22.640;1058
1:22.486;1059
1:21.747;1060
1:22.093;1061
1:22.581;1062
1:22.622;1063
1:22.618;1064
1:22.943;1065
1:22.898;1066
1:23.043;1067
1:23.116;1068
1:23.341;1069
1:23.920;1070
1:24.289;1071
1:26.001;1072
1:44.128;1073
1:44.378;1074
1:47.072;1075
1:45.809;1076
1:44.909;1077
1:47.366;1078
1:44.808;1079
1:46.249;1080
1:46.049;1081
1:46.387;1082
1:46.222;1083
1:45.931;1084
1:45.564;1085
1:48.560;1086
1:47.535;1087
1:48.894;1088
1:49.098;1089
1:49.903;1090
1:55.560;1091
1:47.231;1092
1:50.326;1093
1:49.542;1094
1:30.112;1095
1:31.279;1096
1:30.595;1097
1:30.420;1098
1:30.976;1099
1:31.696;1100
1:30.847;1101
1:31.972;1102
1:31.811;1103
1:30.585;1104
1:32.080;1105
1:31.204;1106
1:31.581;1107
1:31.647;1108
1:31.741;1109
1:32.221;1110
1:32.252;1111
1:32.402;1112
1:32.867;1113
1:33.666;1114
1:33.709;1115
1:10.643;1117
1:12.035;1118
1:11.885;1119
1:11.791;1120
1:12.017;1121
1:12.042;1122
1:11.713;1123
1:12.307;1124
1:12.040;1125
1:11.565;1126
1:11.973;1127
1:11.825;1128
1:11.974;1129
1:12.085;1130
1:12.530;1131
1:12.855;1132
1:12.856;1133
1:13.138;1134
1:13.249;1135
1:13.269;1136
1:13.357;1137
1:30.081;1139
1:30.197;1140
1:30.368;1141
1:30.700;1142
1:30.890;1143
1:31.056;1144
1:31.249;1145
1:31.392;1146
1:31.566;1147
1:31.585;1148
1:32.205;1149
1:32.553;1150
1:32.594;1151
1:32.642;1152
1:32.891;1153
1:32.926;1154
1:35.047;1155
1:35.954;1156
1:36.192;1157
1:36.239;1158
1:15.217;1159
1:15.475;1160
1:15.561;1161
1:15.577;1162
1:15.669;1163
1:15.729;1164
1:15.923;1165
1:16.116;1166
1:16.201;1167
1:16.362;1168
1:16.661;1169
1:16.890;1170
1:17.081;1171
1:17.749;1172
1:18.214;1173
1:18.249;1174
1:18.664;1175
1:19.034;1176
1:19.574;1177
1:10.625;1179
1:10.694;1180
1:11.277;1181
1:11.290;1182
1:11.369;1183
1:11.380;1184
1:11.431;1185
1:11.497;1186
1:11.527;1187
1:11.555;1188
1:11.681;1189
1:11.691;1190
1:11.754;1191
1:12.132;1192
1:12.430;1193
1:12.682;1194
1:13.462;1195
1:13.632;1196
1:13.776;1197
1:14.494;1198
1:14.412;1199
1:14.521;1200
1:14.559;1201
1:14.572;1202
1:14.655;1203
1:14.832;1204
1:14.887;1205
1:15.051;1206
1:15.406;1207
1:15.566;1208
1:15.699;1209
1:15.771;1210
1:15.885;1211
1:16.207;1212
1:16.434;1213
1:16.547;1214
1:17.857;1215
1:17.960;1216
1:18.047;1217
1:18.335;1218
1:19.905;1219
1:19.932;1220
1:20.207;1221
1:20.382;1222
1:20.459;1223
1:20.906;1224
1:21.010;1225
1:21.114;1226
1:21.191;1227
1:21.275;1228
1:21.352;1229
1:21.997;1230
1:22.108;1231
1:22.117;1232
1:22.207;1233
1:22.495;1234
1:23.583;1235
1:24.576;1236
1:25.566;1237
1:14.320;1239
1:14.759;1240
1:14.904;1241
1:14.927;1242
1:15.006;1243
1:15.070;1244
1:15.403;1245
1:15.501;1246
1:15.532;1247
1:15.635;1248
1:15.679;1249
1:15.689;1250
1:16.009;1251
1:16.012;1252
1:16.230;1253
1:17.519;1254
1:18.313;1255
1:18.599;1256
1:19.882;1259
1:20.779;1260
1:20.839;1261
1:20.891;1262
1:20.964;1263
1:21.141;1264
1:21.158;1265
1:21.302;1266
1:21.333;1267
1:21.787;1268
1:21.937;1269
1:22.086;1270
1:22.279;1271
1:22.565;1272
1:22.866;1273
1:23.495;1274
1:24.443;1275
1:25.057;1276
1:25.484;1277
1:26.797;1279
1:27.039;1280
1:27.050;1281
1:27.352;1282
1:27.501;1283
1:27.929;1284
1:27.944;1285
1:28.419;1286
1:28.594;1287
1:28.963;1288
1:29.369;1289
1:29.764;1290
1:30.063;1291
1:30.175;1292
1:30.710;1293
1:32.186;1294
1:20.878;1299
1:21.054;1300
1:21.319;1301
1:21.369;1302
1:21.477;1303
1:21.640;1304
1:21.721;1305
1:21.962;1306
1:22.068;1307
1:22.266;1308
1:22.304;1309
1:22.356;1310
1:22.532;1311
1:22.560;1312
1:23.060;1313
1:23.291;1314
1:24.666;1315
1:24.904;1316
1:25.859;1317
1:26.964;1318
1:46.391;1319
1:46.440;1320
1:46.497;1321
1:46.596;1322
1:46.760;1323
1:47.401;1324
1:47.476;1325
1:47.867;1326
1:47.978;1327
1:48.071;1328
1:48.353;1329
1:48.508;1330
1:48.550;1331
1:48.889;1332
1:48.898;1333
1:48.994;1334
1:49.779;1335
1:49.842;1336
1:51.498;1337
1:51.675;1338
1:11.988;1339
1:12.145;1340
1:12.558;1341
1:12.696;1342
1:12.781;1343
1:12.889;1344
1:12.976;1345
1:13.041;1346
1:13.151;1347
1:13.183;1348
1:13.285;1349
1:13.372;1350
1:13.387;1351
1:13.538;1352
1:13.581;1353
1:13.844;1354
1:14.520;1355
1:14.763;1356
1:46.106;1359
1:46.141;1360
1:46.276;1361
1:46.464;1362
1:46.841;1363
1:46.892;1364
1:47.233;1365
1:47.440;1366
1:48.248;1367
1:48.278;1368
1:48.718;1369
1:48.898;1370
1:50.843;1371
1:52.676;1372
1:52.894;1373
1:54.667;1374
2:02.309;1375
1:34.080;1379
1:34.401;1380
1:34.488;1381
1:34.801;1382
1:35.188;1383
1:35.301;1384
1:35.428;1385
1:35.610;1386
1:35.723;1387
1:35.739;1388
1:35.898;1389
1:36.044;1390
1:36.445;1391
1:36.472;1392
1:36.707;1393
1:36.788;1394
1:37.083;1395
1:39.105;1396
1:39.233;1397
1:39.460;1398
1:20.089;1399
1:20.620;1400
1:20.637;1401
1:20.645;1402
1:20.715;1403
1:20.786;1404
1:20.877;1405
1:20.888;1406
1:21.027;1407
1:21.049;1408
1:21.520;1409
1:21.602;1410
1:21.841;1411
1:21.989;1412
1:22.239;1413
1:22.287;1414
1:22.301;1415
1:23.239;1416
1:24.808;1417
1:24.910;1418
1:37.044;1419
1:37.217;1420
1:37.393;1421
1:37.454;1422
1:37.579;1423
1:37.766;1424
1:37.858;1425
1:37.974;1426
1:38.073;1427
1:38.094;1428
1:38.097;1429
1:38.289;1430
1:38.291;1431
1:38.416;1432
1:38.516;1433
1:38.624;1434
1:38.789;1435
1:40.417;1436
1:40.599;1437
1:40.910;1438
1:35.266;1439
1:35.497;1440
1:35.891;1441
1:36.028;1442
1:36.468;1443
1:36.477;1444
1:37.199;1445
1:37.245;1446
1:37.536;1447
1:37.694;1448
1:37.919;1449
1:37.920;1450
1:38.039;1451
1:38.057;1452
1:38.141;1453
1:38.284;1454
1:38.374;1455
1:38.390;1456
1:38.959;1457
1:39.121;1458
1:39.454;1459
1:40.158;1460
1:31.317;1461
1:31.749;1462
1:32.088;1463
1:32.197;1464
1:32.444;1465
1:32.507;1466
1:33.090;1467
1:33.276;1468
1:33.349;1469
1:33.429;1470
1:33.547;1471
1:33.553;1472
1:33.742;1473
1:33.915;1474
1:33.979;1475
1:34.192;1476
1:34.227;1477
1:35.191;1478
1:35.958;1479
1:36.267;1480
1:11.708;1481
1:11.986;1482
1:12.252;1483
1:12.309;1484
1:12.327;1485
1:12.434;1486
1:12.500;1487
1:12.605;1488
1:12.607;1489
1:12.805;1490
1:12.881;1491
1:12.942;1492
1:13.122;1493
1:13.189;1494
1:13.281;1495
1:13.679;1496
1:13.991;1497
1:14.012;1498
1:14.129;1499
1:14.138;1500
1:14.185;1501
1:15.247;1502
1:30.556;1503
1:30.910;1504
1:31.075;1505
1:31.102;1506
1:31.359;1507
1:31.504;1508
1:31.514;1509
1:31.968;1510
1:31.992;1511
1:32.018;1512
1:32.220;1513
1:32.323;1514
1:32.477;1515
1:32.775;1516
1:33.024;1517
1:33.117;1518
1:33.197;1519
1:33.261;1520
1:33.378;1521
1:33.638;1522
1:33.828;1523
1:34.705;1524
1:24.714;1525
1:24.805;1526
1:25.014;1527
1:25.871;1528
1:25.871;1529
1:25.892;1530
1:25.929;1531
1:26.002;1532
1:26.124;1533
1:26.238;1534
1:26.281;1535
1:26.336;1536
1:26.349;1537
1:26.814;1538
1:26.824;1539
1:26.845;1540
1:27.051;1541
1:27.135;1542
1:27.253;1543
1:28.161;1544
1:28.333;1545
1:28.361;1546
1:25.703;1547
1:25.706;1548
1:25.741;1549
1:26.088;1550
1:26.161;1551
1:26.733;1552
1:26.786;1553
1:26.793;1554
1:26.818;1555
1:27.025;1556
1:27.164;1557
1:27.253;1558
1:27.301;1559
1:27.461;1560
1:27.559;1561
1:27.772;1562
1:27.806;1563
1:28.110;1564
1:28.135;1565
1:28.205;1566
1:28.253;1567
1:29.174;1568
1:35.825;1569
1:35.834;1570
1:36.236;1571
1:36.330;1572
1:36.628;1573
1:36.788;1574
1:36.899;1575
1:37.243;1576
1:37.267;1577
1:37.329;1578
1:37.348;1579
1:37.479;1580
1:37.652;1581
1:37.674;1582
1:37.679;1583
1:38.141;1584
1:38.209;1585
1:38.269;1586
1:38.490;1587
1:38.576;1588
1:39.972;1589
1:40.462;1590
1:30.462;1591
1:30.946;1592
1:31.781;1593
1:32.148;1594
1:32.276;1595
1:32.289;1596
1:32.540;1597
1:32.691;1598
1:32.695;1599
1:32.789;1600
1:32.888;1601
1:32.971;1602
1:32.991;1603
1:33.374;1604
1:33.549;1605
1:33.910;1606
1:34.182;1607
1:34.244;1608
1:34.412;1609
1:35.068;1610
1:35.316;1611
1:37.013;1612
1:16.568;1613
1:16.715;1614
1:17.305;1615
1:17.578;1616
1:17.810;1617
1:17.843;1618
1:17.884;1619
1:17.902;1620
1:18.334;1621
1:18.374;1622
1:18.506;1623
1:18.636;1624
1:18.684;1625
1:18.716;1626
1:19.194;1627
1:19.452;1628
1:20.016;1629
1:20.075;1630
1:20.096;1631
1:20.710;1632
1:26.362;1634
1:26.384;1635
1:26.538;1636
1:26.993;1637
1:27.313;1638
1:27.409;1639
1:27.613;1640
1:27.708;1641
1:27.770;1642
1:28.142;1643
1:28.205;1644
1:28.246;1645
1:28.253;1646
1:28.403;1647
1:28.599;1648
1:28.750;1649
1:28.765;1650
1:29.293;1651
1:29.451;1652
1:29.656;1653
1:30.035;1654
1:30.945;1655
1:30.010;1656
1:30.053;1657
1:30.767;1658
1:30.919;1659
1:31.384;1660
1:31.397;1661
1:31.733;1662
1:31.767;1663
1:32.392;1664
1:32.399;1665
1:32.726;1666
1:33.240;1667
1:33.291;1668
1:33.383;1669
1:33.739;1670
1:33.927;1671
1:34.646;1672
1:34.906;1673
1:35.119;1674
1:35.140;1675
1:35.215;1676
1:35.301;1677
1:17.092;1678
1:17.757;1679
1:18.109;1680
1:18.250;1681
1:18.261;1682
1:18.449;1683
1:18.652;1684
1:18.735;1685
1:18.753;1686
1:18.761;1687
1:18.988;1688
1:19.069;1689
1:19.344;1690
